injury_code,injury_name,model_type,feature,coefficient,abs_coefficient
9,Proteasome,JUMP_aligned_model,Nuclei_AreaShape_Zernike_8_0,0.0,0.0
9,Proteasome,JUMP_aligned_model,Nuclei_RadialDistribution_RadialCV_ER_3of4,0.0,0.0
9,Proteasome,JUMP_aligned_model,Nuclei_RadialDistribution_RadialCV_AGP_2of4,0.0,0.0
9,Proteasome,JUMP_aligned_model,Cytoplasm_AreaShape_Zernike_5_1,0.0,0.0
9,Proteasome,JUMP_aligned_model,Nuclei_Intensity_MassDisplacement_Mito,0.0,0.0
9,Proteasome,JUMP_aligned_model,Nuclei_RadialDistribution_RadialCV_Mito_3of4,0.0,0.0
9,Proteasome,JUMP_aligned_model,Nuclei_Intensity_MeanIntensity_DNA,0.0,0.0
9,Proteasome,JUMP_aligned_model,Cells_RadialDistribution_MeanFrac_RNA_3of4,0.0,0.0
9,Proteasome,JUMP_aligned_model,Cells_Intensity_IntegratedIntensity_RNA,0.0,0.0
9,Proteasome,JUMP_aligned_model,Cytoplasm_RadialDistribution_FracAtD_DNA_3of4,0.0,0.0
9,Proteasome,JUMP_aligned_model,Nuclei_AreaShape_Zernike_8_8,0.0,0.0
9,Proteasome,JUMP_aligned_model,Cells_Intensity_UpperQuartileIntensity_DNA,0.0,0.0
9,Proteasome,JUMP_aligned_model,Cytoplasm_AreaShape_Zernike_8_0,0.0,0.0
9,Proteasome,JUMP_aligned_model,Cells_Intensity_IntegratedIntensityEdge_AGP,0.0,0.0
9,Proteasome,JUMP_aligned_model,Cells_AreaShape_Center_Y,0.0,0.0
10,Saponin,JUMP_aligned_model,Cytoplasm_RadialDistribution_MeanFrac_DNA_2of4,1.9029792778289418,1.9029792778289418
10,Saponin,JUMP_aligned_model,Nuclei_Intensity_MinIntensity_AGP,1.3205749403462237,1.3205749403462237
10,Saponin,JUMP_aligned_model,Cytoplasm_Intensity_MADIntensity_ER,-1.1714939170626695,1.1714939170626695
10,Saponin,JUMP_aligned_model,Cells_Intensity_MaxIntensityEdge_Mito,-1.1181418261432805,1.1181418261432805
10,Saponin,JUMP_aligned_model,Nuclei_AreaShape_Zernike_8_8,-0.9658387278601814,0.9658387278601814
10,Saponin,JUMP_aligned_model,Cytoplasm_AreaShape_Solidity,0.8907143312409579,0.8907143312409579
10,Saponin,JUMP_aligned_model,Cytoplasm_Intensity_StdIntensity_ER,0.8548592383631548,0.8548592383631548
10,Saponin,JUMP_aligned_model,Cells_RadialDistribution_MeanFrac_AGP_1of4,0.7846187403094557,0.7846187403094557
10,Saponin,JUMP_aligned_model,Cells_RadialDistribution_RadialCV_Mito_2of4,0.7821968155603867,0.7821968155603867
10,Saponin,JUMP_aligned_model,Nuclei_RadialDistribution_MeanFrac_Mito_1of4,-0.7503575809573287,0.7503575809573287
10,Saponin,JUMP_aligned_model,Nuclei_RadialDistribution_RadialCV_Mito_2of4,0.7293477015177302,0.7293477015177302
10,Saponin,JUMP_aligned_model,Cytoplasm_Intensity_MaxIntensity_Mito,0.7094868812818556,0.7094868812818556
10,Saponin,JUMP_aligned_model,Nuclei_Intensity_IntegratedIntensityEdge_Mito,-0.6735843465315542,0.6735843465315542
10,Saponin,JUMP_aligned_model,Nuclei_RadialDistribution_RadialCV_DNA_1of4,-0.6697679175770641,0.6697679175770641
10,Saponin,JUMP_aligned_model,Nuclei_AreaShape_Solidity,-0.6165898690451485,0.6165898690451485
10,Saponin,JUMP_aligned_model,Nuclei_AreaShape_Zernike_6_6,-0.5843157207414423,0.5843157207414423
10,Saponin,JUMP_aligned_model,Nuclei_AreaShape_FormFactor,0.554401564787536,0.554401564787536
10,Saponin,JUMP_aligned_model,Nuclei_RadialDistribution_FracAtD_RNA_3of4,-0.4708701924140203,0.4708701924140203
10,Saponin,JUMP_aligned_model,Nuclei_Intensity_MADIntensity_DNA,0.42697545213815674,0.42697545213815674
10,Saponin,JUMP_aligned_model,Nuclei_RadialDistribution_MeanFrac_AGP_3of4,-0.4042797405414596,0.4042797405414596
10,Saponin,JUMP_aligned_model,Nuclei_Intensity_StdIntensityEdge_ER,0.35939593219250066,0.35939593219250066
10,Saponin,JUMP_aligned_model,Nuclei_Intensity_MADIntensity_Mito,0.35822445544853326,0.35822445544853326
10,Saponin,JUMP_aligned_model,Cells_RadialDistribution_RadialCV_Mito_4of4,-0.3573522753526083,0.3573522753526083
10,Saponin,JUMP_aligned_model,Cytoplasm_RadialDistribution_MeanFrac_RNA_4of4,-0.29234305221417567,0.29234305221417567
10,Saponin,JUMP_aligned_model,Nuclei_RadialDistribution_FracAtD_AGP_3of4,-0.23314610897730353,0.23314610897730353
10,Saponin,JUMP_aligned_model,Nuclei_RadialDistribution_RadialCV_DNA_2of4,-0.22821773101925863,0.22821773101925863
10,Saponin,JUMP_aligned_model,Cells_Intensity_MADIntensity_DNA,0.22818618652957973,0.22818618652957973
10,Saponin,JUMP_aligned_model,Cells_Intensity_MADIntensity_ER,-0.2066589259231167,0.2066589259231167
10,Saponin,JUMP_aligned_model,Cells_RadialDistribution_RadialCV_RNA_4of4,-0.17680519171775733,0.17680519171775733
10,Saponin,JUMP_aligned_model,Cytoplasm_Intensity_StdIntensity_DNA,-0.17327284010054914,0.17327284010054914
10,Saponin,JUMP_aligned_model,Cells_Intensity_MinIntensityEdge_Mito,-0.13906300277964928,0.13906300277964928
10,Saponin,JUMP_aligned_model,Nuclei_RadialDistribution_MeanFrac_DNA_3of4,0.1327828459287745,0.1327828459287745
10,Saponin,JUMP_aligned_model,Cells_RadialDistribution_MeanFrac_RNA_3of4,-0.08974393554861465,0.08974393554861465
10,Saponin,JUMP_aligned_model,Nuclei_Intensity_MassDisplacement_Mito,0.07598759183195884,0.07598759183195884
10,Saponin,JUMP_aligned_model,Nuclei_RadialDistribution_RadialCV_Mito_3of4,0.05495547667759267,0.05495547667759267
10,Saponin,JUMP_aligned_model,Nuclei_RadialDistribution_RadialCV_Mito_4of4,0.03129900353591181,0.03129900353591181
10,Saponin,JUMP_aligned_model,Cells_AreaShape_Zernike_4_0,0.0,0.0
10,Saponin,JUMP_aligned_model,Cells_AreaShape_Zernike_9_1,0.0,0.0
10,Saponin,JUMP_aligned_model,Cells_AreaShape_Zernike_8_0,0.0,0.0
10,Saponin,JUMP_aligned_model,Cytoplasm_RadialDistribution_MeanFrac_ER_3of4,0.0,0.0
10,Saponin,JUMP_aligned_model,Cytoplasm_Intensity_MinIntensity_AGP,0.0,0.0
10,Saponin,JUMP_aligned_model,Cytoplasm_RadialDistribution_MeanFrac_ER_2of4,0.0,0.0
10,Saponin,JUMP_aligned_model,Cells_AreaShape_Zernike_6_2,0.0,0.0
10,Saponin,JUMP_aligned_model,Cells_Intensity_MeanIntensityEdge_DNA,0.0,0.0
10,Saponin,JUMP_aligned_model,Cells_Intensity_IntegratedIntensity_AGP,0.0,0.0
10,Saponin,JUMP_aligned_model,Cells_AreaShape_Compactness,0.0,0.0
10,Saponin,JUMP_aligned_model,Nuclei_AreaShape_Zernike_3_1,0.0,0.0
10,Saponin,JUMP_aligned_model,Cells_RadialDistribution_RadialCV_DNA_3of4,0.0,0.0
10,Saponin,JUMP_aligned_model,Cells_Intensity_MassDisplacement_AGP,0.0,0.0
10,Saponin,JUMP_aligned_model,Cells_AreaShape_Perimeter,0.0,0.0
10,Saponin,JUMP_aligned_model,Cytoplasm_Intensity_MassDisplacement_ER,0.0,0.0
10,Saponin,JUMP_aligned_model,Nuclei_AreaShape_Zernike_5_3,0.0,0.0
10,Saponin,JUMP_aligned_model,Cells_AreaShape_Zernike_6_0,0.0,0.0
10,Saponin,JUMP_aligned_model,Nuclei_Intensity_IntegratedIntensity_RNA,0.0,0.0
10,Saponin,JUMP_aligned_model,Cells_Intensity_MeanIntensity_RNA,0.0,0.0
10,Saponin,JUMP_aligned_model,Nuclei_Intensity_MinIntensity_ER,0.0,0.0
10,Saponin,JUMP_aligned_model,Cytoplasm_AreaShape_Zernike_9_1,0.0,0.0
10,Saponin,JUMP_aligned_model,Cells_RadialDistribution_RadialCV_RNA_2of4,0.0,0.0
10,Saponin,JUMP_aligned_model,Nuclei_AreaShape_Zernike_8_6,0.0,0.0
10,Saponin,JUMP_aligned_model,Cytoplasm_AreaShape_Zernike_8_2,0.0,0.0
10,Saponin,JUMP_aligned_model,Cytoplasm_RadialDistribution_RadialCV_Mito_4of4,0.0,0.0
10,Saponin,JUMP_aligned_model,Nuclei_RadialDistribution_FracAtD_Mito_3of4,0.0,0.0
10,Saponin,JUMP_aligned_model,Cells_RadialDistribution_RadialCV_ER_1of4,0.0,0.0
10,Saponin,JUMP_aligned_model,Cells_Intensity_IntegratedIntensity_ER,0.0,0.0
10,Saponin,JUMP_aligned_model,Nuclei_Intensity_IntegratedIntensityEdge_DNA,0.0,0.0
10,Saponin,JUMP_aligned_model,Cells_AreaShape_Orientation,0.0,0.0
10,Saponin,JUMP_aligned_model,Cells_AreaShape_Area,0.0,0.0
10,Saponin,JUMP_aligned_model,Nuclei_Intensity_IntegratedIntensity_ER,0.0,0.0
10,Saponin,JUMP_aligned_model,Cells_RadialDistribution_RadialCV_Mito_3of4,0.0,0.0
10,Saponin,JUMP_aligned_model,Cells_RadialDistribution_FracAtD_DNA_3of4,0.0,0.0
10,Saponin,JUMP_aligned_model,Nuclei_RadialDistribution_MeanFrac_RNA_2of4,0.0,0.0
10,Saponin,JUMP_aligned_model,Cells_AreaShape_Center_Y,0.0,0.0
10,Saponin,JUMP_aligned_model,Cytoplasm_AreaShape_Zernike_2_0,0.0,0.0
10,Saponin,JUMP_aligned_model,Cells_RadialDistribution_RadialCV_DNA_1of4,0.0,0.0
10,Saponin,JUMP_aligned_model,Cells_AreaShape_Zernike_9_9,0.0,0.0
10,Saponin,JUMP_aligned_model,Nuclei_AreaShape_Zernike_6_4,0.0,0.0
10,Saponin,JUMP_aligned_model,Cells_AreaShape_Zernike_3_1,0.0,0.0
10,Saponin,JUMP_aligned_model,Cells_Intensity_IntegratedIntensityEdge_DNA,0.0,0.0
10,Saponin,JUMP_aligned_model,Cells_RadialDistribution_RadialCV_Mito_1of4,0.0,0.0
10,Saponin,JUMP_aligned_model,Cytoplasm_RadialDistribution_RadialCV_Mito_1of4,0.0,0.0
10,Saponin,JUMP_aligned_model,Nuclei_Intensity_MassDisplacement_ER,0.0,0.0
10,Saponin,JUMP_aligned_model,Cells_Intensity_MassDisplacement_DNA,0.0,0.0
10,Saponin,JUMP_aligned_model,Cytoplasm_AreaShape_Zernike_6_2,0.0,0.0
10,Saponin,JUMP_aligned_model,Nuclei_RadialDistribution_RadialCV_Mito_1of4,0.0,0.0
10,Saponin,JUMP_aligned_model,Nuclei_RadialDistribution_RadialCV_RNA_2of4,0.0,0.0
10,Saponin,JUMP_aligned_model,Nuclei_Intensity_MassDisplacement_RNA,0.0,0.0
10,Saponin,JUMP_aligned_model,Cells_Intensity_MeanIntensityEdge_AGP,0.0,0.0
10,Saponin,JUMP_aligned_model,Cytoplasm_Intensity_MADIntensity_DNA,0.0,0.0
10,Saponin,JUMP_aligned_model,Cytoplasm_RadialDistribution_RadialCV_Mito_2of4,0.0,0.0
10,Saponin,JUMP_aligned_model,Nuclei_AreaShape_Zernike_8_4,0.0,0.0
10,Saponin,JUMP_aligned_model,Cytoplasm_RadialDistribution_MeanFrac_Mito_3of4,0.0,0.0
10,Saponin,JUMP_aligned_model,Cytoplasm_RadialDistribution_RadialCV_DNA_1of4,0.0,0.0
10,Saponin,JUMP_aligned_model,Nuclei_Intensity_IntegratedIntensityEdge_RNA,0.0,0.0
10,Saponin,JUMP_aligned_model,Cells_RadialDistribution_RadialCV_AGP_3of4,0.0,0.0
10,Saponin,JUMP_aligned_model,Cytoplasm_Intensity_MassDisplacement_DNA,0.0,0.0
10,Saponin,JUMP_aligned_model,Cytoplasm_AreaShape_Compactness,0.0,0.0
10,Saponin,JUMP_aligned_model,Cytoplasm_Intensity_IntegratedIntensityEdge_AGP,0.0,0.0
10,Saponin,JUMP_aligned_model,Nuclei_RadialDistribution_RadialCV_RNA_1of4,0.0,0.0
10,Saponin,JUMP_aligned_model,Cytoplasm_RadialDistribution_MeanFrac_RNA_1of4,0.0,0.0
10,Saponin,JUMP_aligned_model,Cytoplasm_AreaShape_Zernike_6_0,0.0,0.0
10,Saponin,JUMP_aligned_model,Nuclei_Intensity_MassDisplacement_DNA,0.0,0.0
10,Saponin,JUMP_aligned_model,Cytoplasm_RadialDistribution_RadialCV_ER_1of4,0.0,0.0
10,Saponin,JUMP_aligned_model,Cells_AreaShape_Zernike_8_2,0.0,0.0
10,Saponin,JUMP_aligned_model,Cells_RadialDistribution_RadialCV_DNA_4of4,0.0,0.0
10,Saponin,JUMP_aligned_model,Cells_RadialDistribution_MeanFrac_DNA_2of4,0.0,0.0
10,Saponin,JUMP_aligned_model,Nuclei_AreaShape_Zernike_5_1,0.0,0.0
10,Saponin,JUMP_aligned_model,Nuclei_RadialDistribution_RadialCV_AGP_1of4,0.0,0.0
10,Saponin,JUMP_aligned_model,Cytoplasm_RadialDistribution_RadialCV_RNA_2of4,0.0,0.0
10,Saponin,JUMP_aligned_model,Cells_RadialDistribution_RadialCV_ER_2of4,0.0,0.0
10,Saponin,JUMP_aligned_model,Nuclei_Intensity_MassDisplacement_AGP,0.0,0.0
10,Saponin,JUMP_aligned_model,Cytoplasm_AreaShape_Zernike_9_5,0.0,0.0
10,Saponin,JUMP_aligned_model,Nuclei_AreaShape_Zernike_9_1,0.0,0.0
10,Saponin,JUMP_aligned_model,Cells_AreaShape_Zernike_7_7,0.0,0.0
10,Saponin,JUMP_aligned_model,Nuclei_Intensity_IntegratedIntensityEdge_ER,0.0,0.0
10,Saponin,JUMP_aligned_model,Cytoplasm_AreaShape_Zernike_5_3,0.0,0.0
10,Saponin,JUMP_aligned_model,Cytoplasm_Intensity_StdIntensityEdge_DNA,0.0,0.0
10,Saponin,JUMP_aligned_model,Cytoplasm_AreaShape_MinorAxisLength,0.0,0.0
10,Saponin,JUMP_aligned_model,Nuclei_AreaShape_Zernike_5_5,0.0,0.0
10,Saponin,JUMP_aligned_model,Cells_RadialDistribution_FracAtD_RNA_3of4,0.0,0.0
10,Saponin,JUMP_aligned_model,Cytoplasm_Intensity_MassDisplacement_AGP,0.0,0.0
10,Saponin,JUMP_aligned_model,Cytoplasm_Intensity_IntegratedIntensityEdge_Mito,0.0,0.0
10,Saponin,JUMP_aligned_model,Cells_Intensity_IntegratedIntensityEdge_Mito,0.0,0.0
10,Saponin,JUMP_aligned_model,Cytoplasm_RadialDistribution_MeanFrac_AGP_1of4,0.0,0.0
10,Saponin,JUMP_aligned_model,Cytoplasm_Intensity_MADIntensity_RNA,0.0,0.0
10,Saponin,JUMP_aligned_model,Cells_RadialDistribution_MeanFrac_AGP_3of4,0.0,0.0
10,Saponin,JUMP_aligned_model,Nuclei_AreaShape_Zernike_7_5,0.0,0.0
10,Saponin,JUMP_aligned_model,Cells_AreaShape_Zernike_8_8,0.0,0.0
10,Saponin,JUMP_aligned_model,Nuclei_AreaShape_Zernike_9_7,0.0,0.0
10,Saponin,JUMP_aligned_model,Nuclei_Intensity_IntegratedIntensityEdge_AGP,0.0,0.0
10,Saponin,JUMP_aligned_model,Nuclei_AreaShape_Zernike_9_5,0.0,0.0
10,Saponin,JUMP_aligned_model,Cells_RadialDistribution_RadialCV_AGP_4of4,0.0,0.0
10,Saponin,JUMP_aligned_model,Cells_Intensity_MassDisplacement_ER,0.0,0.0
10,Saponin,JUMP_aligned_model,Cytoplasm_RadialDistribution_RadialCV_AGP_1of4,0.0,0.0
10,Saponin,JUMP_aligned_model,Cytoplasm_Intensity_UpperQuartileIntensity_DNA,0.0,0.0
10,Saponin,JUMP_aligned_model,Cells_AreaShape_Zernike_2_2,0.0,0.0
10,Saponin,JUMP_aligned_model,Cytoplasm_AreaShape_Zernike_4_2,0.0,0.0
10,Saponin,JUMP_aligned_model,Nuclei_RadialDistribution_MeanFrac_AGP_1of4,0.0,0.0
10,Saponin,JUMP_aligned_model,Cytoplasm_RadialDistribution_MeanFrac_Mito_2of4,0.0,0.0
10,Saponin,JUMP_aligned_model,Cytoplasm_RadialDistribution_RadialCV_AGP_4of4,0.0,0.0
10,Saponin,JUMP_aligned_model,Cells_AreaShape_Solidity,0.0,0.0
10,Saponin,JUMP_aligned_model,Cytoplasm_AreaShape_Zernike_7_1,0.0,0.0
10,Saponin,JUMP_aligned_model,Cells_RadialDistribution_RadialCV_ER_3of4,0.0,0.0
10,Saponin,JUMP_aligned_model,Cells_AreaShape_Zernike_5_1,0.0,0.0
10,Saponin,JUMP_aligned_model,Nuclei_AreaShape_Zernike_6_0,0.0,0.0
10,Saponin,JUMP_aligned_model,Cells_Intensity_StdIntensityEdge_DNA,0.0,0.0
10,Saponin,JUMP_aligned_model,Cells_RadialDistribution_RadialCV_DNA_2of4,0.0,0.0
10,Saponin,JUMP_aligned_model,Cells_AreaShape_Zernike_2_0,0.0,0.0
10,Saponin,JUMP_aligned_model,Cells_RadialDistribution_MeanFrac_ER_3of4,0.0,0.0
10,Saponin,JUMP_aligned_model,Cytoplasm_AreaShape_Zernike_3_1,0.0,0.0
10,Saponin,JUMP_aligned_model,Cytoplasm_Intensity_IntegratedIntensityEdge_RNA,0.0,0.0
10,Saponin,JUMP_aligned_model,Cytoplasm_Intensity_MassDisplacement_Mito,0.0,0.0
10,Saponin,JUMP_aligned_model,Cells_RadialDistribution_MeanFrac_DNA_4of4,0.0,0.0
10,Saponin,JUMP_aligned_model,Cells_RadialDistribution_MeanFrac_DNA_1of4,0.0,0.0
10,Saponin,JUMP_aligned_model,Cells_Intensity_IntegratedIntensity_DNA,0.0,0.0
10,Saponin,JUMP_aligned_model,Cytoplasm_AreaShape_Zernike_9_7,0.0,0.0
10,Saponin,JUMP_aligned_model,Cytoplasm_AreaShape_Zernike_1_1,0.0,0.0
10,Saponin,JUMP_aligned_model,Nuclei_Intensity_MeanIntensity_DNA,0.0,0.0
10,Saponin,JUMP_aligned_model,Nuclei_Intensity_IntegratedIntensity_DNA,0.0,0.0
10,Saponin,JUMP_aligned_model,Cytoplasm_RadialDistribution_RadialCV_DNA_4of4,0.0,0.0
10,Saponin,JUMP_aligned_model,Cytoplasm_Intensity_MassDisplacement_RNA,0.0,0.0
10,Saponin,JUMP_aligned_model,Cells_RadialDistribution_FracAtD_ER_3of4,0.0,0.0
10,Saponin,JUMP_aligned_model,Cells_AreaShape_Zernike_7_1,0.0,0.0
10,Saponin,JUMP_aligned_model,Cells_RadialDistribution_FracAtD_Mito_3of4,0.0,0.0
10,Saponin,JUMP_aligned_model,Cells_RadialDistribution_RadialCV_RNA_1of4,0.0,0.0
10,Saponin,JUMP_aligned_model,Cells_AreaShape_Zernike_5_5,0.0,0.0
10,Saponin,JUMP_aligned_model,Cytoplasm_AreaShape_Zernike_3_3,0.0,0.0
10,Saponin,JUMP_aligned_model,Cytoplasm_AreaShape_Center_X,0.0,0.0
10,Saponin,JUMP_aligned_model,Cells_RadialDistribution_MeanFrac_Mito_3of4,0.0,0.0
10,Saponin,JUMP_aligned_model,Cytoplasm_AreaShape_Zernike_9_3,0.0,0.0
10,Saponin,JUMP_aligned_model,Cytoplasm_AreaShape_Extent,0.0,0.0
10,Saponin,JUMP_aligned_model,Cells_RadialDistribution_RadialCV_AGP_1of4,0.0,0.0
10,Saponin,JUMP_aligned_model,Nuclei_AreaShape_Zernike_7_1,0.0,0.0
10,Saponin,JUMP_aligned_model,Nuclei_RadialDistribution_RadialCV_ER_2of4,0.0,0.0
10,Saponin,JUMP_aligned_model,Nuclei_Intensity_MaxIntensity_RNA,0.0,0.0
10,Saponin,JUMP_aligned_model,Cytoplasm_RadialDistribution_FracAtD_AGP_3of4,0.0,0.0
10,Saponin,JUMP_aligned_model,Nuclei_Intensity_MeanIntensityEdge_AGP,0.0,0.0
10,Saponin,JUMP_aligned_model,Cytoplasm_AreaShape_Zernike_8_4,0.0,0.0
10,Saponin,JUMP_aligned_model,Cells_AreaShape_Zernike_9_3,0.0,0.0
10,Saponin,JUMP_aligned_model,Cells_AreaShape_Zernike_5_3,0.0,0.0
10,Saponin,JUMP_aligned_model,Nuclei_AreaShape_Zernike_7_3,0.0,0.0
10,Saponin,JUMP_aligned_model,Cells_Intensity_MaxIntensityEdge_ER,0.0,0.0
10,Saponin,JUMP_aligned_model,Cells_Intensity_StdIntensityEdge_ER,0.0,0.0
10,Saponin,JUMP_aligned_model,Cytoplasm_AreaShape_Zernike_7_3,0.0,0.0
10,Saponin,JUMP_aligned_model,Cells_AreaShape_FormFactor,0.0,0.0
10,Saponin,JUMP_aligned_model,Nuclei_Intensity_MeanIntensityEdge_RNA,0.0,0.0
10,Saponin,JUMP_aligned_model,Nuclei_RadialDistribution_RadialCV_ER_1of4,0.0,0.0
10,Saponin,JUMP_aligned_model,Cells_Intensity_MassDisplacement_Mito,0.0,0.0
10,Saponin,JUMP_aligned_model,Cytoplasm_Intensity_IntegratedIntensity_RNA,0.0,0.0
10,Saponin,JUMP_aligned_model,Nuclei_RadialDistribution_RadialCV_RNA_3of4,0.0,0.0
10,Saponin,JUMP_aligned_model,Cytoplasm_AreaShape_Zernike_0_0,0.0,0.0
10,Saponin,JUMP_aligned_model,Cytoplasm_RadialDistribution_RadialCV_ER_4of4,0.0,0.0
10,Saponin,JUMP_aligned_model,Nuclei_AreaShape_Zernike_4_2,0.0,0.0
10,Saponin,JUMP_aligned_model,Cells_AreaShape_Zernike_8_4,0.0,0.0
10,Saponin,JUMP_aligned_model,Nuclei_Intensity_StdIntensityEdge_DNA,0.0,0.0
10,Saponin,JUMP_aligned_model,Cytoplasm_AreaShape_Zernike_7_5,0.0,0.0
10,Saponin,JUMP_aligned_model,Nuclei_AreaShape_Orientation,0.0,0.0
10,Saponin,JUMP_aligned_model,Nuclei_AreaShape_Zernike_8_2,0.0,0.0
10,Saponin,JUMP_aligned_model,Nuclei_RadialDistribution_RadialCV_DNA_4of4,0.0,0.0
10,Saponin,JUMP_aligned_model,Cytoplasm_Intensity_MeanIntensityEdge_RNA,0.0,0.0
10,Saponin,JUMP_aligned_model,Nuclei_Intensity_MedianIntensity_DNA,0.0,0.0
10,Saponin,JUMP_aligned_model,Cells_RadialDistribution_FracAtD_AGP_3of4,0.0,0.0
10,Saponin,JUMP_aligned_model,Cells_AreaShape_Zernike_1_1,0.0,0.0
10,Saponin,JUMP_aligned_model,Nuclei_AreaShape_MinorAxisLength,0.0,0.0
10,Saponin,JUMP_aligned_model,Nuclei_RadialDistribution_RadialCV_ER_4of4,0.0,0.0
10,Saponin,JUMP_aligned_model,Nuclei_AreaShape_Zernike_9_3,0.0,0.0
10,Saponin,JUMP_aligned_model,Cells_RadialDistribution_RadialCV_RNA_3of4,0.0,0.0
10,Saponin,JUMP_aligned_model,Cells_Intensity_MeanIntensity_DNA,0.0,0.0
10,Saponin,JUMP_aligned_model,Cytoplasm_Intensity_MeanIntensityEdge_AGP,0.0,0.0
10,Saponin,JUMP_aligned_model,Cells_AreaShape_Zernike_7_3,0.0,0.0
10,Saponin,JUMP_aligned_model,Cells_Intensity_MaxIntensity_ER,0.0,0.0
10,Saponin,JUMP_aligned_model,Cytoplasm_AreaShape_FormFactor,0.0,0.0
10,Saponin,JUMP_aligned_model,Nuclei_AreaShape_Zernike_8_0,0.0,0.0
10,Saponin,JUMP_aligned_model,Nuclei_RadialDistribution_RadialCV_ER_3of4,0.0,0.0
10,Saponin,JUMP_aligned_model,Nuclei_RadialDistribution_RadialCV_AGP_2of4,0.0,0.0
10,Saponin,JUMP_aligned_model,Cytoplasm_AreaShape_Zernike_5_1,0.0,0.0
10,Saponin,JUMP_aligned_model,Cells_Intensity_IntegratedIntensity_RNA,0.0,0.0
10,Saponin,JUMP_aligned_model,Cytoplasm_RadialDistribution_FracAtD_DNA_3of4,0.0,0.0
10,Saponin,JUMP_aligned_model,Cells_Intensity_UpperQuartileIntensity_DNA,0.0,0.0
10,Saponin,JUMP_aligned_model,Cytoplasm_AreaShape_Zernike_8_0,0.0,0.0
10,Saponin,JUMP_aligned_model,Cells_Intensity_IntegratedIntensityEdge_AGP,0.0,0.0
10,Saponin,JUMP_aligned_model,Cytoplasm_Intensity_MaxIntensity_AGP,0.0,0.0
11,Mitochondria,JUMP_aligned_model,Nuclei_Intensity_MassDisplacement_Mito,-2.646428657549977,2.646428657549977
11,Mitochondria,JUMP_aligned_model,Nuclei_RadialDistribution_RadialCV_Mito_4of4,-2.596872407353575,2.596872407353575
11,Mitochondria,JUMP_aligned_model,Cytoplasm_Intensity_MinIntensity_AGP,-2.3618104031884903,2.3618104031884903
11,Mitochondria,JUMP_aligned_model,Nuclei_Intensity_MedianIntensity_DNA,1.6963205792174243,1.6963205792174243
11,Mitochondria,JUMP_aligned_model,Nuclei_Intensity_MassDisplacement_ER,-1.6587859030950536,1.6587859030950536
11,Mitochondria,JUMP_aligned_model,Cytoplasm_RadialDistribution_MeanFrac_RNA_4of4,1.46015288863366,1.46015288863366
11,Mitochondria,JUMP_aligned_model,Cytoplasm_RadialDistribution_RadialCV_AGP_1of4,-1.4499856545770904,1.4499856545770904
11,Mitochondria,JUMP_aligned_model,Nuclei_Intensity_MassDisplacement_AGP,-1.2884256559949072,1.2884256559949072
11,Mitochondria,JUMP_aligned_model,Cells_Intensity_UpperQuartileIntensity_DNA,-1.2625846530970075,1.2625846530970075
11,Mitochondria,JUMP_aligned_model,Nuclei_RadialDistribution_FracAtD_AGP_3of4,1.2175931622946623,1.2175931622946623
11,Mitochondria,JUMP_aligned_model,Cytoplasm_Intensity_MaxIntensity_Mito,1.1729186317671956,1.1729186317671956
11,Mitochondria,JUMP_aligned_model,Cells_RadialDistribution_RadialCV_DNA_3of4,1.1718939384024079,1.1718939384024079
11,Mitochondria,JUMP_aligned_model,Nuclei_AreaShape_Zernike_8_8,-1.1568136858347262,1.1568136858347262
11,Mitochondria,JUMP_aligned_model,Cytoplasm_RadialDistribution_MeanFrac_Mito_3of4,-1.0675133690674163,1.0675133690674163
11,Mitochondria,JUMP_aligned_model,Nuclei_RadialDistribution_RadialCV_Mito_1of4,0.8072354351348839,0.8072354351348839
11,Mitochondria,JUMP_aligned_model,Cytoplasm_RadialDistribution_MeanFrac_ER_3of4,-0.7845378511282846,0.7845378511282846
11,Mitochondria,JUMP_aligned_model,Cytoplasm_RadialDistribution_MeanFrac_RNA_1of4,-0.7551281514764893,0.7551281514764893
11,Mitochondria,JUMP_aligned_model,Cells_Intensity_IntegratedIntensityEdge_DNA,-0.7442832387010194,0.7442832387010194
11,Mitochondria,JUMP_aligned_model,Nuclei_Intensity_MeanIntensity_DNA,0.6636693981747277,0.6636693981747277
11,Mitochondria,JUMP_aligned_model,Cytoplasm_AreaShape_Zernike_0_0,0.6421677150789669,0.6421677150789669
11,Mitochondria,JUMP_aligned_model,Nuclei_Intensity_MeanIntensityEdge_RNA,0.6190742700018111,0.6190742700018111
11,Mitochondria,JUMP_aligned_model,Cytoplasm_AreaShape_Compactness,-0.5964804231324556,0.5964804231324556
11,Mitochondria,JUMP_aligned_model,Cytoplasm_RadialDistribution_RadialCV_Mito_1of4,-0.5728719363180563,0.5728719363180563
11,Mitochondria,JUMP_aligned_model,Nuclei_AreaShape_Zernike_8_6,0.565373688765484,0.565373688765484
11,Mitochondria,JUMP_aligned_model,Nuclei_RadialDistribution_RadialCV_ER_4of4,-0.5519598069264509,0.5519598069264509
11,Mitochondria,JUMP_aligned_model,Nuclei_Intensity_MinIntensity_ER,0.5356874665838361,0.5356874665838361
11,Mitochondria,JUMP_aligned_model,Cytoplasm_RadialDistribution_RadialCV_DNA_4of4,0.5070430728534343,0.5070430728534343
